"firstseendate";"lastseendate";"Carrier";"Technology";"height";"latitude";"longitude"
1.37E12;1.37E12;"Dialog";"GSM";70;7.063353681;79.91356566
1.73E12;1.73E12;"Dialog";"GSM";70;7.064153498;79.93086541
1.73E12;1.73E12;"Dialog";"GSM";70;7.065753263;79.93116583
1.72E12;1.72E12;"Dialog";"GSM";70;7.065753701;79.93216561
1.73E12;1.73E12;"Dialog";"GSM";70;7.06855348;79.91376539
1.73E12;1.73E12;"Dialog";"GSM";70;7.06855394;79.91376585
1.72E12;1.72E12;"Dialog";"GSM";70;7.071253895;80.02256596
1.71E12;1.72E12;"Dialog";"GSM";70;7.071254007;80.00906597
1.71E12;1.72E12;"Dialog";"GSM";70;7.071953421;80.01886583
1.72E12;1.72E12;"Dialog";"GSM";70;7.072253154;79.98746597
1.71E12;1.72E12;"Dialog";"GSM";70;7.0725533;79.97506539
1.71E12;1.72E12;"Dialog";"GSM";70;7.072753889;79.97736537
1.71E12;1.71E12;"Dialog";"GSM";70;7.073153429;80.01276593
1.61E12;1.62E12;"Dialog";"GSM";70;7.074553466;79.87456603
1.61E12;1.62E12;"Dialog";"GSM";70;7.074753461;79.87446533
1.72E12;1.72E12;"Mobitel";"GSM";70;7.075653913;79.92946559
1.73E12;1.73E12;"Mobitel";"GSM";70;7.07805394;79.90896539
1.73E12;1.73E12;"Mobitel";"GSM";70;7.078753749;79.92546518
1.71E12;1.73E12;"Mobitel";"GSM";70;7.078853552;79.92606524
1.72E12;1.72E12;"Mobitel";"GSM";70;7.078953779;79.92936536
1.34E12;1.34E12;"Mobitel";"GSM";70;7.079353945;79.94286523
1.72E12;1.72E12;"Mobitel";"GSM";70;7.079453233;79.91696563
1.7E12;1.73E12;"Mobitel";"GSM";70;7.07955317;79.9443656
1.73E12;1.73E12;"Mobitel";"GSM";70;7.080153346;79.92606603
1.7E12;1.71E12;"Mobitel";"GSM";70;7.08025334;79.93176528
1.36E12;1.36E12;"Mobitel";"GSM";70;7.081553592;79.91286592
1.72E12;1.72E12;"Mobitel";"GSM";70;7.081553897;79.92926547
1.72E12;1.72E12;"Mobitel";"GSM";70;7.081753947;79.91696547
1.73E12;1.73E12;"Mobitel";"GSM";70;7.082653874;79.92606522
1.34E12;1.34E12;"Mobitel";"GSM";70;7.088353925;79.90236582
1.7E12;1.7E12;"Mobitel";"GSM";70;7.088453596;79.96286603
1.34E12;1.34E12;"Mobitel";"GSM";70;7.090853973;79.93076536
1.34E12;1.34E12;"Mobitel";"GSM";70;7.091753348;79.96646528
1.34E12;1.34E12;"Mobitel";"GSM";70;7.091853182;79.99756532
1.61E12;1.62E12;"Dialog";"UMTS";70;7.105661346;79.88527485
1.53E12;1.53E12;"Dialog";"UMTS";70;7.138561572;80.02017471
1.59E12;1.59E12;"Dialog";"UMTS";70;7.138661044;79.99777486
1.53E12;1.53E12;"Dialog";"UMTS";70;7.138661409;80.0412746
1.57E12;1.57E12;"Dialog";"UMTS";70;7.138661561;79.93857459
1.55E12;1.73E12;"Mobitel";"LTE";70;7.138661774;79.91407423
1.7E12;1.73E12;"Mobitel";"LTE";70;7.138661782;79.91857474
1.7E12;1.72E12;"Mobitel";"LTE";70;7.138661838;79.92877448
1.7E12;1.73E12;"Mobitel";"LTE";70;7.149461037;79.93897508
1.71E12;1.73E12;"Mobitel";"LTE";70;7.152461762;79.94147483
1.55E12;1.73E12;"Mobitel";"LTE";70;7.152961716;79.92327435
1.7E12;1.73E12;"Mobitel";"LTE";70;7.153261472;79.9256744
1.71E12;1.73E12;"Mobitel";"LTE";70;7.153561539;79.93297479
1.7E12;1.73E12;"Mobitel";"LTE";70;7.153561544;79.93987463
1.66E12;1.73E12;"Mobitel";"LTE";70;7.153561705;79.9298747
1.73E12;1.73E12;"Mobitel";"LTE";70;7.153761588;79.93707432
1.66E12;1.73E12;"Mobitel";"LTE";70;7.15486185;79.92647474
1.7E12;1.72E12;"Mobitel";"LTE";70;7.155461348;79.940175
1.71E12;1.73E12;"Mobitel";"LTE";70;7.155661508;79.93157478
1.55E12;1.71E12;"Mobitel";"LTE";70;7.157461173;79.92767441
1.73E12;1.73E12;"Mobitel";"LTE";70;7.159861662;79.93407471
1.7E12;1.73E12;"Mobitel";"LTE";70;7.164361105;79.94187508
1.7E12;1.73E12;"Mobitel";"LTE";70;7.168061686;79.95307502
1.57E12;1.73E12;"Mobitel";"LTE";70;7.172861336;79.91947441
1.66E12;1.73E12;"Mobitel";"LTE";70;7.174961486;79.93347459
1.7E12;1.73E12;"Mobitel";"LTE";70;7.174961565;79.92287451
1.57E12;1.73E12;"Mobitel";"LTE";70;7.174961669;79.92887491
1.71E12;1.73E12;"Mobitel";"LTE";70;7.174961683;79.92777437
1.7E12;1.73E12;"Mobitel";"LTE";70;7.183561612;79.93447446
1.57E12;1.73E12;"Mobitel";"LTE";70;7.194361762;79.93267454
1.71E12;1.72E12;"Mobitel";"LTE";70;7.197661143;79.9355747
1.57E12;1.73E12;"Mobitel";"LTE";70;7.198661285;79.9423743
1.7E12;1.73E12;"Mobitel";"LTE";70;7.199361631;79.94237455
1.57E12;1.73E12;"Mobitel";"LTE";70;7.200961056;79.94327498
1.71E12;1.73E12;"Mobitel";"LTE";70;7.200961063;79.94237505
1.7E12;1.73E12;"Mobitel";"LTE";70;7.200961082;79.93417458
1.7E12;1.73E12;"Mobitel";"LTE";70;7.20096159;79.93937475
1.73E12;1.73E12;"Mobitel";"LTE";70;7.200961797;79.93467504
1.71E12;1.73E12;"Mobitel";"LTE";70;7.201861456;79.94817464
1.7E12;1.73E12;"Mobitel";"LTE";70;7.20636164;79.9356749
1.7E12;1.72E12;"Mobitel";"LTE";70;7.207461727;79.93707466
1.7E12;1.73E12;"Mobitel";"LTE";70;7.20856163;79.96077436
1.71E12;1.73E12;"Mobitel";"LTE";70;7.210360987;79.91187463
1.61E12;1.73E12;"Mobitel";"LTE";70;7.21216161;79.9553746
1.73E12;1.73E12;"Mobitel";"LTE";70;7.212260975;79.93117458
1.57E12;1.73E12;"Mobitel";"LTE";70;7.212261181;79.92897485
1.57E12;1.72E12;"Mobitel";"LTE";70;7.219861655;79.93327448
1.71E12;1.73E12;"Mobitel";"LTE";70;7.219961678;79.93827432
1.7E12;1.72E12;"Mobitel";"LTE";70;7.220761096;79.94127479
1.71E12;1.72E12;"Mobitel";"LTE";70;7.221361571;79.94677445
1.7E12;1.72E12;"Mobitel";"LTE";70;7.222161684;79.92697497
1.71E12;1.72E12;"Mobitel";"LTE";70;7.222261092;79.9478747
1.71E12;1.73E12;"Mobitel";"LTE";70;7.222561035;79.94087436
1.7E12;1.73E12;"Mobitel";"LTE";70;7.222961645;79.95237466
1.71E12;1.71E12;"Mobitel";"LTE";70;7.223061223;79.94907443
1.73E12;1.73E12;"Dialog";"LTE";70;7.224161358;79.95477483
1.73E12;1.73E12;"Dialog";"LTE";70;7.224761216;79.95527468
1.73E12;1.73E12;"Dialog";"LTE";70;7.230861413;79.93777479
1.73E12;1.73E12;"Dialog";"LTE";70;7.234861791;79.94267457
1.73E12;1.73E12;"Dialog";"LTE";70;7.238361464;79.94747443
1.56E12;1.56E12;"Dialog";"LTE";70;7.238461355;80.04507488
1.56E12;1.56E12;"Dialog";"LTE";70;7.240261765;80.01427441
1.56E12;1.56E12;"Dialog";"LTE";70;7.241561352;79.96997423
1.56E12;1.56E12;"Dialog";"LTE";70;7.241861513;80.01327488
1.56E12;1.56E12;"Dialog";"LTE";70;7.242461394;79.97367431
1.56E12;1.56E12;"Dialog";"LTE";70;7.24246142;79.97167466
1.73E12;1.73E12;"Dialog";"LTE";70;7.242461435;79.93917479
1.73E12;1.73E12;"Dialog";"LTE";70;7.252861356;79.91147494
1.49E12;1.73E12;"Dialog";"LTE";70;7.252961377;79.91667475
1.7E12;1.73E12;"Dialog";"LTE";70;7.253361153;79.92377468
1.57E12;1.73E12;"Dialog";"LTE";70;7.253361831;79.91977433
1.71E12;1.73E12;"Dialog";"LTE";70;7.254761556;79.92567448
1.7E12;1.73E12;"Dialog";"LTE";70;7.255161367;79.92427428
1.7E12;1.73E12;"Dialog";"LTE";70;7.255560984;79.92907488
1.71E12;1.73E12;"Dialog";"LTE";70;7.255961789;79.92427425
1.71E12;1.73E12;"Dialog";"LTE";70;7.256061404;79.92177495
1.71E12;1.73E12;"Dialog";"LTE";70;7.258261713;79.93217438
1.49E12;1.73E12;"Dialog";"LTE";70;7.258760996;79.91747491
1.7E12;1.73E12;"Dialog";"LTE";70;7.260061044;79.92787466
1.49E12;1.73E12;"Dialog";"LTE";70;7.260761036;79.91587451
1.49E12;1.73E12;"Dialog";"LTE";70;7.260761088;79.92177438
1.57E12;1.73E12;"Dialog";"LTE";70;7.260761151;79.92307492
1.49E12;1.73E12;"Dialog";"LTE";70;7.261661314;79.92057503
1.49E12;1.73E12;"Dialog";"LTE";70;7.262561558;79.92037482
1.71E12;1.73E12;"Dialog";"LTE";70;7.263061483;79.92607481
1.49E12;1.49E12;"Dialog";"LTE";70;7.263561387;79.91557499
1.7E12;1.73E12;"Dialog";"LTE";70;7.264061297;79.9343744
1.71E12;1.73E12;"Dialog";"LTE";70;7.26486183;79.93187443
1.72E12;1.72E12;"Dialog";"LTE";70;7.265161547;79.95147491
1.57E12;1.73E12;"Dialog";"LTE";70;7.266261515;79.92667439
1.71E12;1.73E12;"Dialog";"LTE";70;7.268761202;79.94197432
1.7E12;1.73E12;"Dialog";"LTE";70;7.26886112;79.93717471
1.49E12;1.73E12;"Dialog";"LTE";70;7.268861267;79.9130748
1.57E12;1.73E12;"Dialog";"LTE";70;7.26926102;79.91997496
1.52E12;1.73E12;"Dialog";"LTE";70;7.269761515;79.94157487
1.7E12;1.73E12;"Dialog";"LTE";70;7.27026137;79.91937456
1.49E12;1.73E12;"Dialog";"LTE";70;7.270461833;79.91807478
1.7E12;1.73E12;"Dialog";"LTE";70;7.272361173;79.9448747
1.49E12;1.73E12;"Dialog";"LTE";70;7.273761256;79.91677438
1.73E12;1.73E12;"Dialog";"LTE";70;7.275661519;79.94527452
1.71E12;1.73E12;"Airtel";"LTE";70;7.300961797;79.93167442
1.71E12;1.73E12;"Airtel";"LTE";70;7.301061844;79.93897449
1.71E12;1.73E12;"Airtel";"LTE";70;7.301861778;79.94477461
1.71E12;1.73E12;"Airtel";"LTE";70;7.302261025;79.91967429
1.71E12;1.73E12;"Airtel";"LTE";70;7.302361512;79.92207439
1.71E12;1.73E12;"Airtel";"LTE";70;7.302661028;79.92417425
1.71E12;1.73E12;"Airtel";"LTE";70;7.302761372;79.9231743
1.71E12;1.73E12;"Airtel";"LTE";70;7.302761471;79.92757426
1.7E12;1.73E12;"Airtel";"LTE";70;7.302961514;79.91967461
1.71E12;1.73E12;"Airtel";"LTE";70;7.303361559;79.92047507
1.71E12;1.73E12;"Airtel";"LTE";70;7.303661736;79.94857455
1.71E12;1.73E12;"Airtel";"LTE";70;7.303661848;79.93647497
1.67E12;1.73E12;"Airtel";"LTE";70;7.303961046;79.94217507
1.67E12;1.73E12;"Airtel";"LTE";70;7.304061542;79.94187433
1.67E12;1.73E12;"Airtel";"LTE";70;7.304161109;79.94157461
1.71E12;1.73E12;"Airtel";"LTE";70;7.304161198;79.94847462
1.71E12;1.73E12;"Airtel";"LTE";70;7.3041614;79.95467492
1.71E12;1.73E12;"Airtel";"LTE";70;7.304460982;79.94757424
1.71E12;1.73E12;"Airtel";"LTE";70;7.304461181;79.95467453
1.71E12;1.73E12;"Airtel";"LTE";70;7.305061768;79.94567435
1.71E12;1.73E12;"Airtel";"LTE";70;7.305161065;79.95617452
1.72E12;1.72E12;"Airtel";"LTE";70;7.305561122;79.89517428
1.71E12;1.73E12;"Airtel";"LTE";70;7.305661459;79.93477459
1.71E12;1.73E12;"Airtel";"LTE";70;7.305861239;79.93627471
1.67E12;1.73E12;"Airtel";"LTE";70;7.306161572;79.94167448
1.71E12;1.73E12;"Airtel";"LTE";70;7.307461284;79.92767467
1.71E12;1.73E12;"Airtel";"LTE";70;7.307461463;79.92967496
1.72E12;1.72E12;"Dialog";"GSM";70;7.310061061;79.96037473
1.71E12;1.72E12;"Dialog";"GSM";70;7.312861422;79.95967422
1.57E12;1.57E12;"Dialog";"GSM";70;7.312861447;79.92897496
1.72E12;1.72E12;"Dialog";"GSM";70;7.312861728;79.94857457
1.73E12;1.73E12;"Dialog";"GSM";70;7.313061816;79.92367491
1.37E12;1.37E12;"Dialog";"GSM";70;7.314261527;79.9244747
1.73E12;1.73E12;"Dialog";"GSM";70;7.315061344;79.94177445
1.73E12;1.73E12;"Dialog";"GSM";70;7.316661109;79.94207487
1.72E12;1.72E12;"Dialog";"GSM";70;7.316661547;79.94307465
1.73E12;1.73E12;"Dialog";"GSM";70;7.319461326;79.92467443
1.73E12;1.73E12;"Dialog";"GSM";70;7.319461786;79.92467489
1.72E12;1.72E12;"Dialog";"GSM";70;7.322161741;80.033475
1.71E12;1.72E12;"Dialog";"GSM";70;7.322161853;80.01997501
1.71E12;1.72E12;"Dialog";"GSM";70;7.322861267;80.02977487
1.72E12;1.72E12;"Dialog";"GSM";70;7.323161;79.99837501
1.71E12;1.72E12;"Dialog";"GSM";70;7.323461146;79.98597443
1.71E12;1.72E12;"Dialog";"GSM";70;7.323661735;79.98827441
1.71E12;1.71E12;"Dialog";"GSM";70;7.324061275;80.02367497
1.61E12;1.62E12;"Dialog";"GSM";70;7.325461312;79.88547507
1.61E12;1.62E12;"Dialog";"GSM";70;7.325661307;79.88537437
1.72E12;1.72E12;"Mobitel";"GSM";70;7.326561759;79.94037463
1.73E12;1.73E12;"Mobitel";"GSM";70;7.328961786;79.91987443
1.73E12;1.73E12;"Mobitel";"GSM";70;7.329661595;79.93637422
1.71E12;1.73E12;"Mobitel";"GSM";70;7.329761398;79.93697428
1.72E12;1.72E12;"Mobitel";"GSM";70;7.329861625;79.9402744
1.34E12;1.34E12;"Mobitel";"GSM";70;7.330261791;79.95377427
1.72E12;1.72E12;"Mobitel";"GSM";70;7.330361079;79.92787467
1.7E12;1.73E12;"Mobitel";"GSM";70;7.330461016;79.95527464
1.73E12;1.73E12;"Mobitel";"GSM";70;7.331061192;79.93697507
1.7E12;1.71E12;"Mobitel";"GSM";70;7.331161186;79.94267432
1.36E12;1.36E12;"Mobitel";"GSM";70;7.332461438;79.92377496
1.72E12;1.72E12;"Mobitel";"GSM";70;7.332461743;79.94017451
1.72E12;1.72E12;"Mobitel";"GSM";70;7.332661793;79.92787451
1.73E12;1.73E12;"Mobitel";"GSM";70;7.33356172;79.93697426
1.34E12;1.34E12;"Mobitel";"GSM";70;7.339261771;79.91327486
1.7E12;1.7E12;"Mobitel";"GSM";70;7.339361442;79.97377507
1.34E12;1.34E12;"Mobitel";"GSM";70;7.341761819;79.9416744
1.34E12;1.34E12;"Mobitel";"GSM";70;7.342661194;79.97737432
1.34E12;1.34E12;"Mobitel";"GSM";70;7.342761028;80.00847436
1.68E12;1.68E12;"Hutch";"LTE";70;6.695873674;80.39914841
1.69E12;1.69E12;"Hutch";"LTE";70;6.705973491;80.50854813
1.57E12;1.57E12;"Dialog";"GSM";70;6.723173604;80.50274843
1.57E12;1.57E12;"Dialog";"GSM";70;6.724773751;80.40874872
1.57E12;1.57E12;"Dialog";"GSM";70;6.7301734;80.30114845
1.57E12;1.57E12;"Dialog";"GSM";70;6.730273436;80.31554861
1.57E12;1.57E12;"Dialog";"GSM";70;6.730573558;80.50004871
1.57E12;1.57E12;"Dialog";"GSM";70;6.730773786;80.50284789
1.57E12;1.57E12;"Dialog";"GSM";70;6.730873375;80.5160482
1.57E12;1.57E12;"Dialog";"GSM";70;6.731073041;80.5031487
1.57E12;1.57E12;"Dialog";"GSM";70;6.731373581;80.5141485
1.57E12;1.57E12;"Dialog";"GSM";70;6.73177303;80.51734788
1.72E12;1.73E12;"Mobitel";"GSM";70;6.748973249;80.38144815
1.69E12;1.69E12;"Hutch";"GSM";70;6.790773057;80.50754862
1.69E12;1.69E12;"Hutch";"GSM";70;6.791473346;80.50544839
1.71E12;1.73E12;"Hutch";"GSM";70;6.792773261;80.37084832
1.71E12;1.71E12;"Hutch";"GSM";70;6.806173136;80.32714825
1.73E12;1.73E12;"Hutch";"GSM";70;6.806773036;80.46384851
1.71E12;1.71E12;"Hutch";"GSM";70;6.823473282;80.37034816
1.71E12;1.71E12;"Hutch";"GSM";70;6.825073118;80.37004869
1.71E12;1.71E12;"Hutch";"GSM";70;6.842573436;80.37014814
1.71E12;1.71E12;"Hutch";"GSM";70;6.842673546;80.37214796
1.71E12;1.71E12;"Hutch";"GSM";70;6.842673654;80.30944865
1.68E12;1.68E12;"Hutch";"LTE";70;6.794055005;81.1955081
1.69E12;1.69E12;"Hutch";"LTE";70;6.804154822;81.30490782
1.57E12;1.57E12;"Dialog";"GSM";70;6.821354935;81.29910812
1.57E12;1.57E12;"Dialog";"GSM";70;6.822955082;81.20510841
1.57E12;1.57E12;"Dialog";"GSM";70;6.828354731;81.09750814
1.57E12;1.57E12;"Dialog";"GSM";70;6.828454767;81.1119083
1.57E12;1.57E12;"Dialog";"GSM";70;6.828754889;81.2964084
1.57E12;1.57E12;"Dialog";"GSM";70;6.828955117;81.29920758
1.57E12;1.57E12;"Dialog";"GSM";70;6.829054706;81.31240789
1.57E12;1.57E12;"Dialog";"GSM";70;6.829254372;81.29950839
1.57E12;1.57E12;"Dialog";"GSM";70;6.829554912;81.31050819
1.57E12;1.57E12;"Dialog";"GSM";70;6.829954361;81.31370757
1.72E12;1.73E12;"Mobitel";"GSM";70;6.84715458;81.17780784
1.69E12;1.69E12;"Hutch";"GSM";70;6.888954388;81.30390831
1.69E12;1.69E12;"Hutch";"GSM";70;6.889654677;81.30180808
1.71E12;1.73E12;"Hutch";"GSM";70;6.890954592;81.16720801
1.71E12;1.71E12;"Hutch";"GSM";70;6.904354467;81.12350794
1.73E12;1.73E12;"Hutch";"GSM";70;6.904954367;81.2602082
1.71E12;1.71E12;"Hutch";"GSM";70;6.921654613;81.16670785
1.71E12;1.71E12;"Hutch";"GSM";70;6.923254449;81.16640838
1.71E12;1.71E12;"Hutch";"GSM";70;6.940754767;81.16650783
1.71E12;1.71E12;"Hutch";"GSM";70;6.940854877;81.16850765
1.71E12;1.71E12;"Hutch";"GSM";70;6.940854985;81.10580834
1.68E12;1.68E12;"Hutch";"LTE";70;6.226785093;81.03550889
1.69E12;1.69E12;"Hutch";"LTE";70;6.23688491;81.14490861
1.57E12;1.57E12;"Dialog";"GSM";70;6.254085023;81.13910891
1.57E12;1.57E12;"Dialog";"GSM";70;6.25568517;81.0451092
1.57E12;1.57E12;"Dialog";"GSM";70;6.261084819;80.93750893
1.57E12;1.57E12;"Dialog";"GSM";70;6.261184855;80.95190909
1.57E12;1.57E12;"Dialog";"GSM";70;6.261484977;81.13640919
1.57E12;1.57E12;"Dialog";"GSM";70;6.261685205;81.13920837
1.57E12;1.57E12;"Dialog";"GSM";70;6.261784794;81.15240868
1.57E12;1.57E12;"Dialog";"GSM";70;6.26198446;81.13950918
1.57E12;1.57E12;"Dialog";"GSM";70;6.262285;81.15050898
1.57E12;1.57E12;"Dialog";"GSM";70;6.262684449;81.15370836
1.72E12;1.73E12;"Mobitel";"GSM";70;6.279884668;81.01780863
1.69E12;1.69E12;"Hutch";"GSM";70;6.321684476;81.1439091
1.69E12;1.69E12;"Hutch";"GSM";70;6.322384765;81.14180887
1.71E12;1.73E12;"Hutch";"GSM";70;6.32368468;81.0072088
1.71E12;1.71E12;"Hutch";"GSM";70;6.337084555;80.96350873
1.73E12;1.73E12;"Hutch";"GSM";70;6.337684455;81.10020899
1.71E12;1.71E12;"Hutch";"GSM";70;6.354384701;81.00670864
1.71E12;1.71E12;"Hutch";"GSM";70;6.355984537;81.00640917
1.71E12;1.71E12;"Hutch";"GSM";70;6.373484855;81.00650862
1.71E12;1.71E12;"Hutch";"GSM";70;6.373584965;81.00850844
1.71E12;1.71E12;"Hutch";"GSM";70;6.373585073;80.94580913
1.68E12;1.68E12;"Hutch";"LTE";70;6.615874071;81.53005189
1.69E12;1.69E12;"Hutch";"LTE";70;6.625973888;81.63945161
1.57E12;1.57E12;"Dialog";"GSM";70;6.643174001;81.63365191
1.57E12;1.57E12;"Dialog";"GSM";70;6.644774148;81.5396522
1.57E12;1.57E12;"Dialog";"GSM";70;6.650173797;81.43205193
1.57E12;1.57E12;"Dialog";"GSM";70;6.650273833;81.44645209
1.57E12;1.57E12;"Dialog";"GSM";70;6.650573955;81.63095219
1.57E12;1.57E12;"Dialog";"GSM";70;6.650774183;81.63375137
1.57E12;1.57E12;"Dialog";"GSM";70;6.650873772;81.64695168
1.57E12;1.57E12;"Dialog";"GSM";70;6.651073438;81.63405218
1.57E12;1.57E12;"Dialog";"GSM";70;6.651373978;81.64505198
1.57E12;1.57E12;"Dialog";"GSM";70;6.651773427;81.64825136
1.72E12;1.73E12;"Mobitel";"GSM";70;6.668973646;81.51235163
1.69E12;1.69E12;"Hutch";"GSM";70;6.710773454;81.6384521
1.69E12;1.69E12;"Hutch";"GSM";70;6.711473743;81.63635187
1.71E12;1.73E12;"Hutch";"GSM";70;6.712773658;81.5017518
1.71E12;1.71E12;"Hutch";"GSM";70;6.726173533;81.45805173
1.73E12;1.73E12;"Hutch";"GSM";70;6.726773433;81.59475199
1.71E12;1.71E12;"Hutch";"GSM";70;6.743473679;81.50125164
1.71E12;1.71E12;"Hutch";"GSM";70;6.745073515;81.50095217
1.71E12;1.71E12;"Hutch";"GSM";70;6.762573833;81.50105162
1.71E12;1.71E12;"Hutch";"GSM";70;6.762673943;81.50305144
1.71E12;1.71E12;"Hutch";"GSM";70;6.762674051;81.44035213
1.68E12;1.68E12;"Hutch";"LTE";70;7.630414491;81.42096152
1.69E12;1.69E12;"Hutch";"LTE";70;7.640514308;81.53036124
1.57E12;1.57E12;"Dialog";"GSM";70;7.657714421;81.52456154
1.57E12;1.57E12;"Dialog";"GSM";70;7.659314568;81.43056183
1.57E12;1.57E12;"Dialog";"GSM";70;7.664714217;81.32296156
1.57E12;1.57E12;"Dialog";"GSM";70;7.664814253;81.33736172
1.57E12;1.57E12;"Dialog";"GSM";70;7.665114375;81.52186182
1.57E12;1.57E12;"Dialog";"GSM";70;7.665314603;81.524661
1.57E12;1.57E12;"Dialog";"GSM";70;7.665414192;81.53786131
1.57E12;1.57E12;"Dialog";"GSM";70;7.665613858;81.52496181
1.57E12;1.57E12;"Dialog";"GSM";70;7.665914398;81.53596161
1.57E12;1.57E12;"Dialog";"GSM";70;7.666313847;81.53916099
1.72E12;1.73E12;"Mobitel";"GSM";70;7.683514066;81.40326126
1.69E12;1.69E12;"Hutch";"GSM";70;7.725313874;81.52936173
1.69E12;1.69E12;"Hutch";"GSM";70;7.726014163;81.5272615
1.71E12;1.73E12;"Hutch";"GSM";70;7.727314078;81.39266143
1.71E12;1.71E12;"Hutch";"GSM";70;7.740713953;81.34896136
1.73E12;1.73E12;"Hutch";"GSM";70;7.741313853;81.48566162
1.71E12;1.71E12;"Hutch";"GSM";70;7.758014099;81.39216127
1.71E12;1.71E12;"Hutch";"GSM";70;7.759613935;81.3918618
1.71E12;1.71E12;"Hutch";"GSM";70;7.777114253;81.39196125
1.71E12;1.71E12;"Hutch";"GSM";70;7.777214363;81.39396107
1.71E12;1.71E12;"Hutch";"GSM";70;7.777214471;81.33126176
1.68E12;1.68E12;"Hutch";"LTE";70;8.012230777;80.46460263
1.69E12;1.69E12;"Hutch";"LTE";70;8.022330594;80.57400235
1.57E12;1.57E12;"Dialog";"GSM";70;8.039530707;80.56820265
1.57E12;1.57E12;"Dialog";"GSM";70;8.041130854;80.47420294
1.57E12;1.57E12;"Dialog";"GSM";70;8.046530503;80.36660267
1.57E12;1.57E12;"Dialog";"GSM";70;8.046630539;80.38100283
1.57E12;1.57E12;"Dialog";"GSM";70;8.046930661;80.56550293
1.57E12;1.57E12;"Dialog";"GSM";70;8.047130889;80.56830211
1.57E12;1.57E12;"Dialog";"GSM";70;8.047230478;80.58150242
1.57E12;1.57E12;"Dialog";"GSM";70;8.047430144;80.56860292
1.57E12;1.57E12;"Dialog";"GSM";70;8.047730684;80.57960272
1.57E12;1.57E12;"Dialog";"GSM";70;8.048130133;80.5828021
1.72E12;1.73E12;"Mobitel";"GSM";70;8.065330352;80.44690237
1.69E12;1.69E12;"Hutch";"GSM";70;8.10713016;80.57300284
1.69E12;1.69E12;"Hutch";"GSM";70;8.107830449;80.57090261
1.71E12;1.73E12;"Hutch";"GSM";70;8.109130364;80.43630254
1.71E12;1.71E12;"Hutch";"GSM";70;8.122530239;80.39260247
1.73E12;1.73E12;"Hutch";"GSM";70;8.123130139;80.52930273
